,fuel,Pc,eps,Cstar,MR,PcOvPe,subar,Tc,Tt,Te,Isp,gamma
2090,C2H5OH,35.0,1.244211688308045,1150.97021498702,1.0,3.4550839091806513,3,1187.3620292052224,1122.2943561758616,1050.9906157695827,155.74065873787484,1.139723393969843
2091,C2H5OH,35.0,1.244211688308045,1150.97021498702,1.0,3.4550839091806513,2,1187.3620292052224,1122.2943561758616,1050.9906157695827,155.74065873787484,1.139723393969843
2092,C2H5OH,35.0,1.2410336971978078,1181.8640598024876,1.25,3.4550839091806513,3,1248.414635022055,1166.828286465239,1089.3776502532933,160.24265132053333,1.147002922955367
2093,C2H5OH,35.0,1.2410336971978078,1181.8640598024876,1.25,3.4550839091806513,2,1248.414635022055,1166.828286465239,1089.3776502532933,160.24265132053333,1.147002922955367
2094,C2H5OH,35.0,1.2178060682659109,1222.1860924114885,1.5,3.4550839091806513,3,1370.192611578806,1244.2272961836688,1135.49004654121,165.3946135324409,1.1901095618155362
2095,C2H5OH,35.0,1.2178060682659109,1222.1860924114885,1.5,3.4550839091806513,2,1370.192611578806,1244.2272961836688,1135.49004654121,165.3946135324409,1.1901095618155362
2096,C2H5OH,35.0,1.187647060488561,1285.0461926588491,1.75,3.4550839091806513,3,1630.4886002233002,1426.0029820839982,1245.619163193091,173.33985446366728,1.262497962123541
2097,C2H5OH,35.0,1.187647060488561,1285.0461926588491,1.75,3.4550839091806513,2,1630.4886002233002,1426.0029820839982,1245.619163193091,173.33985446366728,1.262497962123541
2098,C2H5OH,35.0,1.185111922033895,1355.1052234639565,2.0,3.4550839091806513,3,1893.9789084469503,1662.1416226648007,1443.5121194986564,182.5145481048227,1.2837494931950213
2099,C2H5OH,35.0,1.185111922033895,1355.1052234639565,2.0,3.4550839091806513,2,1893.9789084469503,1662.1416226648007,1443.5121194986564,182.5145481048227,1.2837494931950213
2100,C2H5OH,35.0,1.188566223446867,1409.42299049244,2.25,3.4550839091806513,3,2126.806999041646,1875.9152626434557,1634.183196965907,189.8175472171999,1.2749320409943974
2101,C2H5OH,35.0,1.188566223446867,1409.42299049244,2.25,3.4550839091806513,2,2126.806999041646,1875.9152626434557,1634.183196965907,189.8175472171999,1.2749320409943974
2102,C2H5OH,35.0,1.1919629849935236,1452.065919609229,2.5,3.4550839091806513,3,2332.31937366052,2067.6242943850934,1806.9492516596474,195.55090084311283,1.2660636463298491
2103,C2H5OH,35.0,1.1919629849935236,1452.065919609229,2.5,3.4550839091806513,2,2332.31937366052,2067.6242943850934,1806.9492516596474,195.55090084311283,1.2660636463298491
2104,C2H5OH,35.0,1.1953092214314351,1486.2068181327427,2.75,3.4550839091806513,3,2513.0331380590983,2239.8730352724056,1963.9450684460894,200.13179626540025,1.2575998889659732
2105,C2H5OH,35.0,1.1953092214314351,1486.2068181327427,2.75,3.4550839091806513,2,2513.0331380590983,2239.8730352724056,1963.9450684460894,200.13179626540025,1.2575998889659732
2106,C2H5OH,35.0,1.1987689290372732,1513.8991774342976,3.0,3.4550839091806513,3,2670.4440613368224,2394.443748391804,2107.0566287120237,203.83655241876545,1.2492307784796544
2107,C2H5OH,35.0,1.1987689290372732,1513.8991774342976,3.0,3.4550839091806513,2,2670.4440613368224,2394.443748391804,2107.0566287120237,203.83655241876545,1.2492307784796544
2108,C2H5OH,35.0,1.2025412728743516,1536.474890786384,3.25,3.4550839091806513,3,2805.2412031031126,2532.3711436156755,2237.688020032981,206.84879893796668,1.2405418728268065
2109,C2H5OH,35.0,1.2025412728743516,1536.474890786384,3.25,3.4550839091806513,2,2805.2412031031126,2532.3711436156755,2237.688020032981,206.84879893796668,1.2405418728268065
2110,C2H5OH,35.0,1.2068722076496947,1554.7417744383933,3.5,3.4550839091806513,3,2917.4862264130106,2653.834853484589,2356.7333211218593,209.2884093046101,1.2310224964522776
2111,C2H5OH,35.0,1.2068722076496947,1554.7417744383933,3.5,3.4550839091806513,2,2917.4862264130106,2653.834853484589,2356.7333211218593,209.2884093046101,1.2310224964522776
2112,C2H5OH,35.0,1.21205275057729,1569.0507732266399,3.75,3.4550839091806513,3,3007.111347339983,2758.0853558971903,2464.4381196956406,211.22655816658138,1.220027345168831
2113,C2H5OH,35.0,1.21205275057729,1569.0507732266399,3.75,3.4550839091806513,2,3007.111347339983,2758.0853558971903,2464.4381196956406,211.22655816658138,1.220027345168831
2114,C2H5OH,35.0,1.2182898001309885,1579.3684580092377,4.0,3.4550839091806513,3,3074.8339996852183,2843.6019965527876,2560.089945583669,212.69470610186156,1.2068626241246212
2115,C2H5OH,35.0,1.2182898001309885,1579.3684580092377,4.0,3.4550839091806513,2,3074.8339996852183,2843.6019965527876,2560.089945583669,212.69470610186156,1.2068626241246212
2116,C2H5OH,35.0,1.2253577274855463,1585.5529741034777,4.25,3.4550839091806513,3,3122.8674123923192,2909.096809261218,2641.684763038814,213.6952445804656,1.191311964228085
2117,C2H5OH,35.0,1.2253577274855463,1585.5529741034777,4.25,3.4550839091806513,2,3122.8674123923192,2909.096809261218,2641.684763038814,213.6952445804656,1.191311964228085
2118,C2H5OH,35.0,1.232321028724905,1587.7986028814764,4.5,3.4550839091806513,3,3154.6701448774966,2955.089730947306,2706.347846042772,214.21910583809162,1.1747217786526738
2119,C2H5OH,35.0,1.232321028724905,1587.7986028814764,4.5,3.4550839091806513,2,3154.6701448774966,2955.089730947306,2706.347846042772,214.21910583809162,1.1747217786526738
2120,C2H5OH,35.0,1.2379836396230024,1586.7921084784516,4.75,3.4550839091806513,3,3174.0030559454817,2984.3354785151923,2752.0990034939487,214.290229260119,1.1601503082657016
2121,C2H5OH,35.0,1.2379836396230024,1586.7921084784516,4.75,3.4550839091806513,2,3174.0030559454817,2984.3354785151923,2752.0990034939487,214.290229260119,1.1601503082657016
2122,C2H5OH,35.0,1.2417698203042353,1583.4345615921495,5.0,3.4550839091806513,3,3184.1541655851547,3000.669936874313,2779.9938455872093,213.98276422137639,1.1499912446426281
2123,C2H5OH,35.0,1.2417698203042353,1583.4345615921495,5.0,3.4550839091806513,2,3184.1541655851547,3000.669936874313,2779.9938455872093,213.98276422137639,1.1499912446426281
2124,C2H5OH,35.0,1.2438759952290928,1578.527586794446,5.25,3.4550839091806513,3,3187.6666394775693,3007.6105723350056,2793.5902161710405,213.4017341642689,1.144298760599343
2125,C2H5OH,35.0,1.2438759952290928,1578.527586794446,5.25,3.4550839091806513,2,3187.6666394775693,3007.6105723350056,2793.5902161710405,213.4017341642689,1.144298760599343
2126,C2H5OH,35.0,1.244783906660159,1572.6591483965226,5.5,3.4550839091806513,3,3186.3924356090156,3007.902583416205,2796.877188920139,212.6434966061344,1.1418643621115143
2127,C2H5OH,35.0,1.244783906660159,1572.6591483965226,5.5,3.4550839091806513,2,3186.3924356090156,3007.902583416205,2796.877188920139,212.6434966061344,1.1418643621115143
2128,C2H5OH,35.0,1.2449129610930072,1566.2235655426862,5.75,3.4550839091806513,3,3181.6497306246533,3003.482051199,2793.047435491067,211.7783487603079,1.141506770874198
2129,C2H5OH,35.0,1.2449129610930072,1566.2235655426862,5.75,3.4550839091806513,2,3181.6497306246533,3003.482051199,2793.047435491067,211.7783487603079,1.141506770874198
2130,C2H5OH,35.0,1.244546077384835,1559.4759678331336,6.0,3.4550839091806513,3,3174.3747446523153,2995.698321530339,2784.339276127133,210.85255371723392,1.1424294990727573
2131,C2H5OH,35.0,1.244546077384835,1559.4759678331336,6.0,3.4550839091806513,2,3174.3747446523153,2995.698321530339,2784.339276127133,210.85255371723392,1.1424294990727573
2132,C2H5OH,35.0,1.2438597659948136,1552.5797800361988,6.25,3.4550839091806513,3,3165.2377218003776,2985.4900697139565,2772.261969827135,209.89552238006883,1.1441513600443398
2133,C2H5OH,35.0,1.2438597659948136,1552.5797800361988,6.25,3.4550839091806513,2,3165.2377218003776,2985.4900697139565,2772.261969827135,209.89552238006883,1.1441513600443398
2134,C2H5OH,35.0,1.2429632369231054,1545.6398588733205,6.5,3.4550839091806513,3,3154.7247892718706,2973.519154187769,2757.837096943966,208.92579232402898,1.1463853631068939
2135,C2H5OH,35.0,1.2429632369231054,1545.6398588733205,6.5,3.4550839091806513,2,3154.7247892718706,2973.519154187769,2757.837096943966,208.92579232402898,1.1463853631068939
2136,C2H5OH,35.0,1.241925640786022,1538.7239303999904,6.75,3.4550839091806513,3,3143.1936496987387,2960.2609138874536,2741.7682427246614,207.95531696321103,1.1489552128795957
2137,C2H5OH,35.0,1.241925640786022,1538.7239303999904,6.75,3.4550839091806513,2,3143.1936496987387,2960.2609138874536,2741.7682427246614,207.95531696321103,1.1489552128795957
2138,C2H5OH,35.0,1.2407927562512375,1531.8757198894784,7.0,3.4550839091806513,3,3130.911669353632,2946.063452097138,2724.5552336100773,206.99168085180727,1.1517473668287932
2139,C2H5OH,35.0,1.2407927562512375,1531.8757198894784,7.0,3.4550839091806513,2,3130.911669353632,2946.063452097138,2724.5552336100773,206.99168085180727,1.1517473668287932
2140,C2H5OH,35.0,1.2395961803466358,1525.1235365798764,7.25,3.4550839091806513,3,3118.0812882647733,2931.186647772019,2706.5604389096657,206.03989823370773,1.1546845085510322
2141,C2H5OH,35.0,1.2395961803466358,1525.1235365798764,7.25,3.4550839091806513,2,3118.0812882647733,2931.186647772019,2706.5604389096657,206.03989823370773,1.1546845085510322
2142,C2H5OH,35.0,1.2383587496473218,1518.4855028524146,7.5,3.4550839091806513,3,3104.858129172462,2915.8280402460523,2688.052983505094,205.10329469211155,1.1577111875148727
2143,C2H5OH,35.0,1.2383587496473218,1518.4855028524146,7.5,3.4550839091806513,2,3104.858129172462,2915.8280402460523,2688.052983505094,205.10329469211155,1.1577111875148727
2144,C2H5OH,35.0,1.2370976420313304,1511.973024837677,7.75,3.4550839091806513,3,3091.36311528865,2900.140238225918,2669.2382809479964,204.1839552314189,1.160785825746391
2145,C2H5OH,35.0,1.2370976420313304,1511.973024837677,7.75,3.4550839091806513,2,3091.36311528865,2900.140238225918,2669.2382809479964,204.1839552314189,1.160785825746391
2146,C2H5OH,35.5,1.2562663941480832,1109.1293719972487,0.75,3.5044422507403747,3,1130.4432909585144,1071.5418514052076,1003.3264845707785,150.35982158458222,1.134931246798666
2147,C2H5OH,35.5,1.2562663941480832,1109.1293719972487,0.75,3.5044422507403747,2,1130.4432909585144,1071.5418514052076,1003.3264845707785,150.35982158458222,1.134931246798666
2148,C2H5OH,35.5,1.2531610127489963,1151.196327460472,1.0,3.5044422507403747,3,1188.3234812648325,1123.1576458103837,1050.3771692218124,156.0721673086866,1.1396421125171032
2149,C2H5OH,35.5,1.2531610127489963,1151.196327460472,1.0,3.5044422507403747,2,1188.3234812648325,1123.1576458103837,1050.3771692218124,156.0721673086866,1.1396421125171032
2150,C2H5OH,35.5,1.2499115856500929,1182.092660306767,1.25,3.5044422507403747,3,1249.4556627112627,1167.7303385907735,1088.685327630933,160.58479907594813,1.1468521140244552
2151,C2H5OH,35.5,1.2499115856500929,1182.092660306767,1.25,3.5044422507403747,2,1249.4556627112627,1167.7303385907735,1088.685327630933,160.58479907594813,1.1468521140244552
2152,C2H5OH,35.5,1.2261684676539972,1222.4423385309321,1.5,3.5044422507403747,3,1370.852761936469,1245.0340599658007,1134.2624976049747,165.72546549160018,1.1895646162135867
2153,C2H5OH,35.5,1.2261684676539972,1222.4423385309321,1.5,3.5044422507403747,2,1370.852761936469,1245.0340599658007,1134.2624976049747,165.72546549160018,1.1895646162135867
2154,C2H5OH,35.5,1.19526764249871,1285.076383591742,1.75,3.5044422507403747,3,1630.517523353818,1426.1056435898836,1242.4736341618332,173.63081867512517,1.2610226203492982
2155,C2H5OH,35.5,1.19526764249871,1285.076383591742,1.75,3.5044422507403747,2,1630.517523353818,1426.1056435898836,1242.4736341618332,173.63081867512517,1.2610226203492982
2156,C2H5OH,35.5,1.1923733067070916,1355.1057282167724,2.0,3.5044422507403747,3,1893.9847364647317,1662.1466029909898,1439.0109072375049,182.8029890870483,1.2837472684743692
2157,C2H5OH,35.5,1.1923733067070916,1355.1057282167724,2.0,3.5044422507403747,2,1893.9847364647317,1662.1466029909898,1439.0109072375049,182.8029890870483,1.2837472684743692
2158,C2H5OH,35.5,1.1959120688930793,1409.4224956471414,2.25,3.5044422507403747,3,2126.821919263662,1875.918277237021,1629.1931455531571,190.1210450027848,1.2750134610512
2159,C2H5OH,35.5,1.1959120688930793,1409.4224956471414,2.25,3.5044422507403747,2,2126.821919263662,1875.918277237021,1629.1931455531571,190.1210450027848,1.2750134610512
2160,C2H5OH,35.5,1.199397450306493,1452.065246641221,2.5,3.5044422507403747,3,2332.36160990079,2067.632593002458,1801.5725972024202,195.86755548471453,1.2661770797466088
2161,C2H5OH,35.5,1.199397450306493,1452.065246641221,2.5,3.5044422507403747,2,2332.36160990079,2067.632593002458,1801.5725972024202,195.86755548471453,1.2661770797466088
2162,C2H5OH,35.5,1.2028272878766015,1486.206941384864,2.75,3.5044422507403747,3,2513.1286951365114,2239.89573641197,1958.2535692621755,200.46005806034537,1.257749768591442
2163,C2H5OH,35.5,1.2028272878766015,1486.206941384864,2.75,3.5044422507403747,2,2513.1286951365114,2239.89573641197,1958.2535692621755,200.46005806034537,1.257749768591442
2164,C2H5OH,35.5,1.206367804307243,1513.9021319088556,3.0,3.5044422507403747,3,2670.6254680369057,2394.495661406444,2101.1219484701824,204.17541915929925,1.2494320638759364
2165,C2H5OH,35.5,1.206367804307243,1513.9021319088556,3.0,3.5044422507403747,2,2670.6254680369057,2394.495661406444,2101.1219484701824,204.17541915929925,1.2494320638759364
2166,C2H5OH,35.5,1.2102221486305937,1536.4841191299954,3.25,3.5044422507403747,3,2805.544390106601,2532.473628132606,2231.589115022143,207.19782456972663,1.2408156316445764
2167,C2H5OH,35.5,1.2102221486305937,1536.4841191299954,3.25,3.5044422507403747,2,2805.544390106601,2532.473628132606,2231.589115022143,207.19782456972663,1.2408156316445764
2168,C2H5OH,35.5,1.214642041665246,1554.7625914606856,3.5,3.5044422507403747,3,2917.945591863923,2654.0170024675476,2350.564897759944,209.64770996782897,1.2313945316007042
2169,C2H5OH,35.5,1.214642041665246,1554.7625914606856,3.5,3.5044422507403747,2,2917.945591863923,2654.0170024675476,2350.564897759944,209.64770996782897,1.2313945316007042
2170,C2H5OH,35.5,1.2199275099639784,1569.0908799435988,3.75,3.5044422507403747,3,3007.750720374548,2758.383740219393,2458.3226777842983,211.59685210952992,1.220524596482429
2171,C2H5OH,35.5,1.2199275099639784,1569.0908799435988,3.75,3.5044422507403747,2,3007.750720374548,2758.383740219393,2458.3226777842983,211.59685210952992,1.220524596482429
2172,C2H5OH,35.5,1.2262993009837448,1579.43688980594,4.0,3.5044422507403747,3,3075.6556424844457,2844.0540320343775,2554.155184230597,213.07950461022858,1.2075001255397015
2173,C2H5OH,35.5,1.2262993009837448,1579.43688980594,4.0,3.5044422507403747,2,3075.6556424844457,2844.0540320343775,2554.155184230597,213.07950461022858,1.2075001255397015
2174,C2H5OH,35.5,1.2335458369044665,1585.655730815865,4.25,3.5044422507403747,3,3123.8490025103597,2909.722971065363,2636.1995462399595,214.09171052955844,1.192040849820491
2175,C2H5OH,35.5,1.2335458369044665,1585.655730815865,4.25,3.5044422507403747,2,3123.8490025103597,2909.722971065363,2636.1995462399595,214.09171052955844,1.192040849820491
2176,C2H5OH,35.5,1.2407250481161212,1587.9341797986567,4.5,3.5044422507403747,3,3155.7743563971444,2955.8778690669046,2701.441252457717,214.63013875127453,1.1754139555925414
2177,C2H5OH,35.5,1.2407250481161212,1587.9341797986567,4.5,3.5044422507403747,2,3155.7743563971444,2955.8778690669046,2701.441252457717,214.63013875127453,1.1754139555925414
2178,C2H5OH,35.5,1.246597473005747,1586.9527503445279,4.75,3.5044422507403747,3,3175.1907267789866,2985.2473928418462,2747.7946813393514,214.7138732392077,1.1606682257447818
2179,C2H5OH,35.5,1.246597473005747,1586.9527503445279,4.75,3.5044422507403747,2,3175.1907267789866,2985.2473928418462,2747.7946813393514,214.7138732392077,1.1606682257447818
2180,C2H5OH,35.5,1.2505399207774648,1583.6109960313868,5.0,3.5044422507403747,3,3185.3921011051,3001.6553505393526,2776.154796721911,214.4148996879586,1.150314192470961
2181,C2H5OH,35.5,1.2505399207774648,1583.6109960313868,5.0,3.5044422507403747,2,3185.3921011051,3001.6553505393526,2776.154796721911,214.4148996879586,1.150314192470961
2182,C2H5OH,35.5,1.2527368781302892,1578.7120935768855,5.25,3.5044422507403747,3,3188.929551109184,3008.6448017557195,2790.028017290667,213.83788090825666,1.144494095741625
2183,C2H5OH,35.5,1.2527368781302892,1578.7120935768855,5.25,3.5044422507403747,2,3188.929551109184,3008.6448017557195,2790.028017290667,213.83788090825666,1.144494095741625
2184,C2H5OH,35.5,1.253684362701605,1572.846215588636,5.5,3.5044422507403747,3,3187.6620054758023,3008.952074568878,2793.4369897473543,213.08024994407467,1.1420033594930847
2185,C2H5OH,35.5,1.253684362701605,1572.846215588636,5.5,3.5044422507403747,2,3187.6620054758023,3008.952074568878,2793.4369897473543,213.08024994407467,1.1420033594930847
2186,C2H5OH,35.5,1.2538196261216632,1566.4095071562326,5.75,3.5044422507403747,3,3182.9129714971136,3004.5278733697605,2789.6247642350354,212.2135810511487,1.141635690967292
2187,C2H5OH,35.5,1.2538196261216632,1566.4095071562326,5.75,3.5044422507403747,2,3182.9129714971136,3004.5278733697605,2789.6247642350354,212.2135810511487,1.141635690967292
2188,C2H5OH,35.5,1.253438525456387,1559.6583813369891,6.0,3.5044422507403747,3,3175.622525916451,2996.727661752407,2780.8703031434634,211.28489985851735,1.1425737719638078
2189,C2H5OH,35.5,1.253438525456387,1559.6583813369891,6.0,3.5044422507403747,2,3175.622525916451,2996.727661752407,2780.8703031434634,211.28489985851735,1.1425737719638078
2190,C2H5OH,35.5,1.2527255107347273,1552.757115886306,6.25,3.5044422507403747,3,3166.4636516709725,2986.494355322473,2768.7085383910926,210.3241515547841,1.144323908076297
2191,C2H5OH,35.5,1.2527255107347273,1552.757115886306,6.25,3.5044422507403747,2,3166.4636516709725,2986.494355322473,2768.7085383910926,210.3241515547841,1.144323908076297
2192,C2H5OH,35.5,1.2517946884230868,1545.8111468402155,6.5,3.5044422507403747,3,3155.9244226111387,2974.4927234092297,2754.1765915158944,209.35026032678255,1.1465924128338538
2193,C2H5OH,35.5,1.2517946884230868,1545.8111468402155,6.5,3.5044422507403747,2,3155.9244226111387,2974.4927234092297,2754.1765915158944,209.35026032678255,1.1465924128338538
2194,C2H5OH,35.5,1.2507181521247466,1538.8885429570855,6.75,3.5044422507403747,3,3144.363933706273,2961.194027107189,2737.9889709900403,208.37530013126303,1.14919917159489
2195,C2H5OH,35.5,1.2507181521247466,1538.8885429570855,6.75,3.5044422507403747,2,3144.363933706273,2961.194027107189,2737.9889709900403,208.37530013126303,1.14919917159489
2196,C2H5OH,35.5,1.249543547921497,1532.0333321603584,7.0,3.5044422507403747,3,3132.0505126886933,2946.966074772213,2720.65051064269,207.40711798039518,1.1520284967924537
2197,C2H5OH,35.5,1.249543547921497,1532.0333321603584,7.0,3.5044422507403747,2,3132.0505126886933,2946.966074772213,2720.65051064269,207.40711798039518,1.1520284967924537
2198,C2H5OH,35.5,1.2483037545386821,1525.2739486764817,7.25,3.5044422507403747,3,3119.1875021820656,2932.0514762641524,2702.5288475986176,206.4507264782535,1.1550017097491942
2199,C2H5OH,35.5,1.2483037545386821,1525.2739486764817,7.25,3.5044422507403747,2,3119.1875021820656,2932.0514762641524,2702.5288475986176,206.4507264782535,1.1550017097491942
2200,C2H5OH,35.5,1.2470224696525787,1518.6286881848926,7.5,3.5044422507403747,3,3105.9309221840886,2916.654605211029,2683.8965420465,205.5094689933013,1.1580624782114768
2201,C2H5OH,35.5,1.2470224696525787,1518.6286881848926,7.5,3.5044422507403747,2,3105.9309221840886,2916.654605211029,2683.8965420465,205.5094689933013,1.1580624782114768
2202,C2H5OH,35.5,1.2457175121652504,1512.1090344644676,7.75,3.5044422507403747,3,3092.4021683379156,2900.9286169051784,2664.9591986923397,204.58562295660215,1.161168754586415
2203,C2H5OH,35.5,1.2457175121652504,1512.1090344644676,7.75,3.5044422507403747,2,3092.4021683379156,2900.9286169051784,2664.9591986923397,204.58562295660215,1.161168754586415
2204,C2H5OH,36.0,1.265303305604944,1109.3234606648055,0.75,3.553800592300098,3,1131.3224128541387,1072.3364653841413,1002.7404386451105,150.67631210061623,1.1349083023678914
2205,C2H5OH,36.0,1.265303305604944,1109.3234606648055,0.75,3.553800592300098,2,1131.3224128541387,1072.3364653841413,1002.7404386451105,150.67631210061623,1.1349083023678914
2206,C2H5OH,36.0,1.2621275693936986,1151.419220497971,1.0,3.553800592300098,3,1189.2726737608893,1124.00990797454,1049.7650095543759,156.4013621465528,1.1395619795684966
2207,C2H5OH,36.0,1.2621275693936986,1151.419220497971,1.0,3.553800592300098,2,1189.2726737608893,1124.00990797454,1049.7650095543759,156.4013621465528,1.1395619795684966
2208,C2H5OH,36.0,1.2588073862117843,1182.3178578137256,1.25,3.553800592300098,3,1250.4837149529662,1168.6210154740077,1088.0040086379465,160.92285426070634,1.1467048319494524
2209,C2H5OH,36.0,1.2588073862117843,1182.3178578137256,1.25,3.553800592300098,2,1250.4837149529662,1168.6210154740077,1088.0040086379465,160.92285426070634,1.1467048319494524
2210,C2H5OH,36.0,1.2345518809914915,1222.6952240499595,1.5,3.553800592300098,3,1371.5090700776,1245.832292848553,1133.0618931087558,166.0526730552016,1.189035748686078
2211,C2H5OH,36.0,1.2345518809914915,1222.6952240499595,1.5,3.553800592300098,2,1371.5090700776,1245.832292848553,1133.0618931087558,166.0526730552016,1.189035748686078
2212,C2H5OH,36.0,1.2029241946889269,1285.1068575685108,1.75,3.553800592300098,3,1630.5468201608223,1426.2092956453544,1239.4172479371437,173.91917686518778,1.2595439324345086
2213,C2H5OH,36.0,1.2029241946889269,1285.1068575685108,1.75,3.553800592300098,2,1630.5468201608223,1426.2092956453544,1239.4172479371437,173.91917686518778,1.2595439324345086
2214,C2H5OH,36.0,1.1996518884637024,1355.1062463738147,2.0,3.553800592300098,3,1893.990517349172,1662.151620136728,1434.586929220643,183.08810503753122,1.2837402266257063
2215,C2H5OH,36.0,1.1996518884637024,1355.1062463738147,2.0,3.553800592300098,2,1893.990517349172,1662.151620136728,1434.586929220643,183.08810503753122,1.2837402266257063
2216,C2H5OH,36.0,1.2032740529394121,1409.422011414788,2.25,3.553800592300098,3,2126.83655218846,1875.9212553884913,1624.2867016600444,190.42094831924254,1.2750924614023835
2217,C2H5OH,36.0,1.2032740529394121,1409.422011414788,2.25,3.553800592300098,2,2126.83655218846,1875.9212553884913,1624.2867016600444,190.42094831924254,1.2750924614023835
2218,C2H5OH,36.0,1.2068477237899669,1452.06458578058,2.5,3.553800592300098,3,2332.402991301502,2067.6407306275805,1796.2839478893666,196.18049025108922,1.2662876305781532
2219,C2H5OH,36.0,1.2068477237899669,1452.06458578058,2.5,3.553800592300098,2,2332.402991301502,2067.6407306275805,1796.2839478893666,196.18049025108922,1.2662876305781532
2220,C2H5OH,36.0,1.2103608844182936,1486.207053094194,2.75,3.553800592300098,3,2513.2223368039313,2239.9179730816377,1952.6544488702361,200.78440539088703,1.257896070700956
2221,C2H5OH,36.0,1.2103608844182936,1486.207053094194,2.75,3.553800592300098,2,2513.2223368039313,2239.9179730816377,1952.6544488702361,200.78440539088703,1.257896070700956
2222,C2H5OH,36.0,1.2139816554568152,1513.9050123411807,3.0,3.553800592300098,3,2670.803324660748,2394.5465100552765,2095.281712656168,204.51018438988996,1.2496275773440149
2223,C2H5OH,36.0,1.2139816554568152,1513.9050123411807,3.0,3.553800592300098,2,2670.803324660748,2394.5465100552765,2095.281712656168,204.51018438988996,1.2496275773440149
2224,C2H5OH,36.0,1.2179172776121403,1536.4931322770592,3.25,3.553800592300098,3,2805.841830799808,2532.57403553244,2225.5841885599793,207.54255927400845,1.2410813095201776
2225,C2H5OH,36.0,1.2179172776121403,1536.4931322770592,3.25,3.553800592300098,2,2805.841830799808,2532.57403553244,2225.5841885599793,207.54255927400845,1.2410813095201776
2226,C2H5OH,36.0,1.2224250689015956,1554.7829435487715,3.5,3.553800592300098,3,2918.396584628362,2654.195532537115,2344.486707642826,210.0025233427459,1.2317557416588458
2227,C2H5OH,36.0,1.2224250689015956,1554.7829435487715,3.5,3.553800592300098,2,2918.396584628362,2654.195532537115,2344.486707642826,210.0025233427459,1.2317557416588458
2228,C2H5OH,36.0,1.227813944425528,1569.1301242298098,3.75,3.553800592300098,3,3008.378962718498,2758.676371982566,2452.2902455470894,211.96240418399208,1.221008365849701
2229,C2H5OH,36.0,1.227813944425528,1569.1301242298098,3.75,3.553800592300098,2,3008.378962718498,2758.676371982566,2452.2902455470894,211.96240418399208,1.221008365849701
2230,C2H5OH,36.0,1.2343184710403112,1579.5039514153389,4.0,3.553800592300098,3,3076.4636727979296,2844.497736068448,2548.3277397798643,213.45704441079167,1.2081203072771869
2231,C2H5OH,36.0,1.2343184710403112,1579.5039514153389,4.0,3.553800592300098,2,3076.4636727979296,2844.497736068448,2548.3277397798643,213.45704441079167,1.2081203072771869
2232,C2H5OH,36.0,1.241741662081043,1585.7565856021286,4.25,3.553800592300098,3,3124.815066083939,2910.3382575991177,2630.769808752348,214.48292677042122,1.192758825506488
2233,C2H5OH,36.0,1.241741662081043,1585.7565856021286,4.25,3.553800592300098,2,3124.815066083939,2910.3382575991177,2630.769808752348,214.48292677042122,1.192758825506488
2234,C2H5OH,36.0,1.2491363043060129,1588.0674351051243,4.5,3.553800592300098,3,3156.8617375354474,2956.6531367213,2696.57796099427,215.03569958842994,1.1761027409977474
2235,C2H5OH,36.0,1.2491363043060129,1588.0674351051243,4.5,3.553800592300098,2,3156.8617375354474,2956.6531367213,2696.57796099427,215.03569958842994,1.1761027409977474
2236,C2H5OH,36.0,1.2552203094919707,1587.1108023712159,4.75,3.553800592300098,3,3176.360760698914,2986.145135819829,2743.5277697936776,215.1320414818789,1.1611880179684737
2237,C2H5OH,36.0,1.2552203094919707,1587.1108023712159,4.75,3.553800592300098,2,3176.360760698914,2986.145135819829,2743.5277697936776,215.1320414818789,1.1611880179684737
2238,C2H5OH,36.0,1.2593216243664216,1583.7846943600275,5.0,3.553800592300098,3,3186.6119532436446,3002.632089141715,2772.353819902899,214.84156053140427,1.1506392804668428
2239,C2H5OH,36.0,1.2593216243664216,1583.7846943600275,5.0,3.553800592300098,2,3186.6119532436446,3002.632089141715,2772.353819902899,214.84156053140427,1.1506392804668428
2240,C2H5OH,36.0,1.2616112386320615,1578.8937982192772,5.25,3.553800592300098,3,3190.174184506124,3009.6637600813483,2786.505696000699,214.26856516615595,1.1446903532888961
2241,C2H5OH,36.0,1.2616112386320615,1578.8937982192772,5.25,3.553800592300098,2,3190.174184506124,3009.6637600813483,2786.505696000699,214.26856516615595,1.1446903532888961
2242,C2H5OH,36.0,1.2625991588062708,1573.0304675440937,5.5,3.553800592300098,3,3188.9132780684604,3009.986196652656,2790.0369614966835,213.51163027377768,1.1421425821746913
2243,C2H5OH,36.0,1.2625991588062708,1573.0304675440937,5.5,3.553800592300098,2,3188.9132780684604,3009.986196652656,2790.0369614966835,213.51163027377768,1.1421425821746913
2244,C2H5OH,36.0,1.262740793335231,1566.5926548738098,5.75,3.553800592300098,3,3184.158020229312,3005.558405191684,2786.2667403252094,212.64111361455065,1.141764467825084
2245,C2H5OH,36.0,1.262740793335231,1566.5926548738098,5.75,3.553800592300098,2,3184.158020229312,3005.558405191684,2786.2667403252094,212.64111361455065,1.141764467825084
2246,C2H5OH,36.0,1.2623452252957854,1559.8380454422581,6.0,3.553800592300098,3,3176.852308916687,2997.7419131525603,2777.4427734395067,211.7118356211232,1.1427181499161942
